elo_diff,h2h_home_win_rate,h2h_total_games,home_venue_win_rate,away_venue_win_rate,rolling_margin_diff,rolling_score_for_diff,rolling_score_against_diff,rolling_win_rate_diff,streak_diff,rest_diff,ladder_position_diff,venue_encoded,away_interstate,home_interstate
5.3,0.5,10.0,0.8472222222222222,0.0,-3.8000000000000007,-4.400000000000006,-0.5999999999999943,0.0,0.0,-2.0,-2.0,12.0,1.0,0.0
-153.2,0.2,10.0,0.3894736842105263,0.5714285714285714,-19.9,-16.5,3.4000000000000057,-0.3,-2.0,0.0,-12.0,4.0,1.0,0.0
-140.4,0.4166666666666667,12.0,0.35294117647058826,0.3548387096774194,-15.5,-8.0,7.5,-0.3,-2.0,0.0,-2.0,6.0,1.0,0.0
-79.5,0.2727272727272727,11.0,0.36936936936936937,0.6721311475409836,-4.9,-6.400000000000006,-1.5,0.10000000000000009,6.0,-3.0,4.0,13.0,0.0,0.0
130.8,0.6363636363636364,11.0,0.5789473684210527,0.25,49.199999999999996,22.89999999999999,-26.299999999999997,0.5,15.0,0.0,9.0,17.0,1.0,0.0
127.5,0.8888888888888888,9.0,0.6067415730337079,0.16666666666666666,33.900000000000006,9.299999999999997,-24.599999999999994,0.30000000000000004,3.0,-2.0,13.0,0.0,1.0,0.0
-22.3,0.8333333333333334,12.0,0.8787878787878788,0.0,-15.700000000000001,-7.799999999999997,7.8999999999999915,-0.39999999999999997,-3.0,0.0,-8.0,26.0,1.0,1.0
56.3,0.625,16.0,0.5348837209302325,0.421875,5.199999999999999,-5.3999999999999915,-10.599999999999994,0.09999999999999998,-1.0,1.0,-1.0,13.0,0.0,0.0
15.3,0.5,10.0,0.6666666666666666,0.631578947368421,-22.400000000000002,-11.900000000000006,10.5,-0.30000000000000004,-7.0,-1.0,-6.0,13.0,0.0,0.0
-44.8,0.4166666666666667,12.0,0.45794392523364486,0.625,-18.0,-4.5,13.500000000000007,-0.20000000000000007,-1.0,1.0,-5.0,9.0,1.0,0.0
108.7,0.7777777777777778,9.0,0.5307692307692308,0.23076923076923078,-7.4,-2.0,5.3999999999999915,0.0,-5.0,-1.0,-6.0,13.0,1.0,0.0
-64.2,0.7692307692307693,13.0,0.6304347826086957,0.36363636363636365,17.4,18.599999999999994,1.2000000000000028,0.3,-1.0,-2.0,4.0,0.0,1.0,0.0
55.0,0.3,10.0,0.46296296296296297,0.7241379310344828,-6.700000000000001,-4.0,2.700000000000003,0.10000000000000003,-3.0,0.0,-1.0,6.0,0.0,0.0
-128.9,0.4375,16.0,0.6739130434782609,0.7142857142857143,-10.899999999999999,1.0,11.899999999999999,-0.09999999999999998,-4.0,0.0,-2.0,19.0,1.0,0.0
78.6,0.6470588235294118,17.0,0.7441860465116279,0.5897435897435898,-7.1,3.700000000000003,10.799999999999997,-0.09999999999999998,-4.0,0.0,-4.0,17.0,0.0,0.0
-244.9,0.8181818181818182,11.0,0.7391304347826086,0.0,-71.1,-32.5,38.60000000000001,-0.8,-22.0,0.0,-16.0,2.0,1.0,1.0
24.6,0.6153846153846154,13.0,0.4307692307692308,0.3424657534246575,-9.3,-1.2000000000000028,8.100000000000009,-0.09999999999999998,3.0,-1.0,1.0,13.0,0.0,0.0
55.6,0.46153846153846156,13.0,0.6693548387096774,0.543859649122807,-2.200000000000001,-3.6000000000000085,-1.3999999999999915,0.09999999999999998,2.0,1.0,-1.0,13.0,0.0,0.0
210.1,0.4117647058823529,17.0,0.6111111111111112,0.6236559139784946,19.8,0.8999999999999915,-18.900000000000006,0.19999999999999996,2.0,0.0,10.0,0.0,0.0,0.0
91.8,0.1,10.0,0.375,0.5769230769230769,19.400000000000002,0.6000000000000085,-18.800000000000004,0.4,8.0,-1.0,4.0,13.0,1.0,0.0
59.6,0.45454545454545453,11.0,0.5694444444444444,0.5714285714285714,8.5,-7.5,-16.0,0.09999999999999998,2.0,1.0,3.0,23.0,1.0,0.0
-114.3,0.3076923076923077,13.0,0.3958333333333333,0.5,0.8999999999999986,-6.1000000000000085,-7.0,-0.2,1.0,0.0,4.0,4.0,1.0,0.0
-123.9,0.4,10.0,0.5384615384615384,0.5769230769230769,-32.2,-17.0,15.199999999999989,-0.2,-10.0,-1.0,-1.0,6.0,0.0,0.0
-159.4,0.6,15.0,0.6571428571428571,0.4090909090909091,-21.6,-11.400000000000006,10.200000000000003,-0.3,-2.0,1.0,-10.0,13.0,1.0,0.0
142.7,0.6363636363636364,11.0,0.5431034482758621,0.34782608695652173,36.0,10.599999999999994,-25.400000000000006,0.4,-2.0,2.0,11.0,6.0,0.0,0.0
134.2,0.3,10.0,0.46296296296296297,0.5,3.4999999999999996,3.700000000000003,0.20000000000000284,0.0,4.0,1.0,3.0,9.0,1.0,0.0
-87.6,0.125,8.0,0.46788990825688076,0.7586206896551724,-32.1,-13.700000000000003,18.39999999999999,-0.09999999999999998,1.0,-1.0,-7.0,6.0,0.0,0.0
19.4,0.45454545454545453,11.0,0.6774193548387096,0.4,17.5,11.799999999999997,-5.700000000000003,0.2,-2.0,0.0,10.0,19.0,1.0,0.0
90.6,0.75,12.0,0.8823529411764706,0.0,30.099999999999998,18.500000000000007,-11.600000000000009,0.3,14.0,-1.0,1.0,26.0,1.0,1.0
106.8,0.6428571428571429,14.0,0.5769230769230769,0.4090909090909091,12.3,3.5999999999999943,-8.700000000000003,0.19999999999999996,-3.0,1.0,1.0,6.0,1.0,0.0
24.6,0.5454545454545454,11.0,0.6153846153846154,0.3333333333333333,-12.899999999999999,-12.699999999999989,0.19999999999999574,-0.10000000000000009,0.0,1.0,-2.0,0.0,1.0,0.0
-243.4,0.29411764705882354,17.0,0.3917525773195876,0.6666666666666666,-14.0,-11.299999999999997,2.700000000000003,-0.3,-5.0,1.0,-6.0,4.0,0.0,0.0
-39.8,0.5833333333333334,12.0,0.475,0.4583333333333333,-9.600000000000001,4.799999999999997,14.399999999999991,-0.3,0.0,1.0,-5.0,6.0,1.0,0.0
160.9,0.6,10.0,0.3805309734513274,0.35135135135135137,31.5,3.299999999999997,-28.200000000000003,0.7,11.0,1.0,11.0,13.0,0.0,0.0
187.2,0.6153846153846154,13.0,0.75,0.3333333333333333,20.5,11.400000000000006,-9.100000000000009,0.19999999999999996,6.0,-1.0,8.0,17.0,1.0,0.0
-3.8,0.07692307692307693,13.0,0.46788990825688076,0.8888888888888888,7.8,3.799999999999997,-4.0,0.0,4.0,0.0,4.0,9.0,1.0,0.0
117.7,0.46153846153846156,13.0,0.5470085470085471,0.4636363636363636,46.0,25.0,-21.0,0.4,3.0,-1.0,11.0,6.0,0.0,0.0
-51.8,0.45454545454545453,11.0,0.575,0.5,-16.5,-12.099999999999994,4.400000000000006,-0.19999999999999996,-4.0,-1.0,-5.0,17.0,1.0,0.0
-216.1,0.5454545454545454,11.0,0.6170212765957447,0.6,-44.2,-12.399999999999991,31.800000000000004,-0.7,-16.0,0.0,-14.0,0.0,1.0,0.0
39.4,0.1,10.0,0.3466666666666667,0.6509433962264151,7.9,9.099999999999994,1.2000000000000028,0.0,1.0,-1.0,4.0,13.0,0.0,0.0
242.1,0.8,10.0,0.8493150684931506,0.0,26.5,14.899999999999991,-11.599999999999994,0.3,4.0,1.0,10.0,12.0,1.0,0.0
-95.6,0.25,12.0,0.5753424657534246,0.6,-15.8,-16.5,-0.7000000000000028,-0.19999999999999996,-4.0,1.0,-4.0,23.0,1.0,0.0
-158.8,0.36363636363636365,11.0,0.5267175572519084,0.5333333333333333,-30.900000000000002,-14.799999999999997,16.099999999999994,-0.39999999999999997,0.0,0.0,-11.0,13.0,1.0,0.0
103.5,0.5384615384615384,13.0,0.48148148148148145,0.5333333333333333,37.1,28.6,-8.5,0.19999999999999998,0.0,-1.0,4.0,6.0,0.0,0.0
45.0,0.6153846153846154,13.0,0.5508474576271186,0.4,14.8,13.0,-1.7999999999999972,0.0,4.0,0.0,1.0,6.0,0.0,0.0
-12.5,0.18181818181818182,11.0,0.3333333333333333,0.6666666666666666,13.1,-0.7000000000000028,-13.799999999999997,0.09999999999999998,1.0,0.0,2.0,19.0,1.0,1.0
121.1,0.5454545454545454,11.0,0.7555555555555555,0.3333333333333333,3.0999999999999996,-3.3000000000000114,-6.400000000000006,0.19999999999999996,-3.0,0.0,5.0,17.0,1.0,0.0
161.1,0.16666666666666666,12.0,0.4594594594594595,0.5283018867924528,21.5,7.600000000000001,-13.900000000000006,0.30000000000000004,-1.0,1.0,4.0,6.0,0.0,0.0
-178.0,0.5714285714285714,14.0,0.5227272727272727,0.5517241379310345,-32.6,-18.60000000000001,14.0,-0.49999999999999994,-5.0,-1.0,-13.0,13.0,0.0,0.0
121.4,0.36363636363636365,11.0,0.4727272727272727,0.6,19.799999999999997,10.299999999999997,-9.5,0.19999999999999996,5.0,2.0,4.0,9.0,1.0,0.0
196.1,0.45454545454545453,11.0,0.42857142857142855,0.75,12.4,0.0,-12.400000000000006,0.09999999999999998,-2.0,1.0,6.0,23.0,1.0,1.0
37.0,0.7692307692307693,13.0,0.6808510638297872,0.125,13.0,1.4000000000000057,-11.600000000000009,0.19999999999999996,-2.0,0.0,7.0,19.0,1.0,0.0
151.8,0.4666666666666667,15.0,0.6086956521739131,0.2,18.1,6.299999999999997,-11.799999999999997,0.19999999999999996,0.0,-1.0,5.0,0.0,1.0,0.0
-50.8,0.36363636363636365,11.0,0.5,0.5,-4.099999999999998,-4.5,-0.3999999999999915,0.09999999999999998,-6.0,1.0,2.0,23.0,1.0,1.0
-3.5,0.8333333333333334,12.0,0.6842105263157895,0.0,32.9,16.5,-16.39999999999999,0.19999999999999996,0.0,-1.0,6.0,19.0,1.0,0.0
-22.4,0.4444444444444444,9.0,0.6210526315789474,0.375,-6.199999999999999,9.599999999999994,15.799999999999997,0.09999999999999998,2.0,-1.0,1.0,0.0,1.0,0.0
-145.3,0.2,15.0,0.42857142857142855,0.6666666666666666,6.5,12.900000000000006,6.3999999999999915,0.0,2.0,1.0,-1.0,17.0,1.0,1.0
-124.9,0.2222222222222222,9.0,0.1111111111111111,0.0,-7.1,-4.6000000000000085,2.5,-0.09999999999999998,1.0,-1.0,-5.0,19.0,1.0,1.0
-154.4,0.7272727272727273,11.0,0.5853658536585366,0.0,-42.1,-23.299999999999997,18.799999999999997,-0.30000000000000004,0.0,-2.0,-9.0,17.0,1.0,0.0
0.1,0.25,12.0,0.6129032258064516,0.5,-10.499999999999998,-1.7000000000000028,8.799999999999997,-0.10000000000000009,-2.0,-1.0,-2.0,0.0,1.0,0.0
151.8,0.42105263157894735,19.0,0.6875,0.5714285714285714,32.8,13.700000000000003,-19.099999999999994,0.5,7.0,-7.0,11.0,19.0,1.0,0.0
66.9,0.6,10.0,0.5714285714285714,0.0,-9.0,1.5999999999999943,10.600000000000009,0.0,-3.0,-8.0,2.0,17.0,1.0,0.0
87.8,0.09090909090909091,11.0,0.563961038961039,0.5,-9.600000000000001,-8.099999999999994,1.5,0.10000000000000003,1.0,0.0,3.0,5.0,1.0,1.0
-66.1,0.4444444444444444,9.0,0.7391304347826086,0.75,5.7,4.5,-1.2000000000000028,0.09999999999999998,-1.0,-1.0,1.0,17.0,1.0,0.0
173.3,0.38461538461538464,13.0,0.3333333333333333,0.3333333333333333,38.1,24.5,-13.599999999999994,0.7,1.0,1.0,15.0,19.0,1.0,1.0
22.8,0.8333333333333334,12.0,0.8513513513513513,0.0,-11.800000000000004,-12.799999999999997,-1.000000000000007,0.0,4.0,-4.0,-1.0,12.0,0.0,0.0
-243.8,0.0,11.0,0.3877551020408163,0.9090909090909091,-17.9,-10.900000000000006,7.0,-0.3,0.0,-2.0,-10.0,4.0,1.0,0.0
-315.1,0.6428571428571429,14.0,0.7083333333333334,0.5,-71.5,-33.6,37.89999999999999,-0.7000000000000001,-1.0,0.0,-13.0,2.0,1.0,1.0
91.1,0.7,10.0,0.581081081081081,0.0,-1.7999999999999998,-4.699999999999989,-2.8999999999999915,0.09999999999999998,1.0,1.0,3.0,23.0,1.0,0.0
-84.3,0.6666666666666666,12.0,0.8571428571428571,0.5,-28.0,-24.10000000000001,3.8999999999999915,-0.3,2.0,-5.0,-6.0,26.0,1.0,1.0
-18.9,0.14285714285714285,14.0,0.4774774774774775,0.75,4.100000000000001,4.299999999999997,0.20000000000000284,0.0,-5.0,-1.0,-1.0,9.0,1.0,0.0
149.5,0.8,15.0,0.664,0.391304347826087,21.7,18.400000000000006,-3.299999999999997,0.09999999999999998,1.0,-1.0,5.0,13.0,0.0,0.0
10.3,0.5,10.0,0.5925925925925926,0.44,-4.8999999999999995,-10.099999999999994,-5.200000000000003,-0.2,1.0,-2.0,-4.0,6.0,1.0,0.0
-46.0,0.46153846153846156,13.0,0.68,0.5,-24.1,-2.9000000000000057,21.19999999999999,-0.19999999999999998,-1.0,0.0,-2.0,2.0,1.0,1.0
128.6,0.45454545454545453,11.0,0.6063829787234043,0.625,16.6,6.299999999999997,-10.300000000000011,0.19999999999999996,2.0,-7.0,1.0,0.0,1.0,0.0
-118.3,0.4444444444444444,9.0,0.42424242424242425,0.38596491228070173,-19.1,3.5,22.60000000000001,-0.30000000000000004,2.0,-6.0,-9.0,13.0,0.0,0.0
-21.2,0.6,15.0,0.7446808510638298,0.2,-20.799999999999997,-3.9000000000000057,16.900000000000006,-0.09999999999999998,3.0,5.0,-4.0,17.0,1.0,0.0
-7.5,0.3,10.0,0.34285714285714286,0.6190476190476191,2.799999999999999,5.700000000000003,2.8999999999999915,0.0,-4.0,-6.0,-1.0,6.0,1.0,0.0
152.2,0.4444444444444444,9.0,0.23809523809523808,0.6448598130841121,22.3,11.299999999999997,-11.0,0.39999999999999997,2.0,1.0,6.0,13.0,0.0,1.0
-246.8,0.2222222222222222,9.0,0.23809523809523808,0.5925925925925926,-17.3,-16.700000000000003,0.5999999999999943,-0.2,-1.0,-1.0,-8.0,6.0,0.0,1.0
173.2,0.8,10.0,0.8533333333333334,0.5,22.8,0.29999999999999716,-22.5,0.30000000000000004,0.0,2.0,5.0,12.0,0.0,0.0
108.2,0.5714285714285714,14.0,0.391304347826087,0.22727272727272727,16.4,0.5999999999999943,-15.799999999999997,0.20000000000000007,2.0,1.0,10.0,13.0,1.0,0.0
-257.6,0.7,10.0,0.6145833333333334,0.14285714285714285,-55.5,-27.0,28.5,-0.7,-3.0,-3.0,-11.0,0.0,1.0,0.0
53.0,0.5454545454545454,11.0,0.5263157894736842,0.35526315789473684,5.9,-4.599999999999994,-10.5,0.2,1.0,1.0,3.0,13.0,0.0,1.0
-235.2,0.5833333333333334,12.0,0.7,0.375,-32.7,-7.800000000000011,24.900000000000006,-0.39999999999999997,-1.0,-1.0,-12.0,6.0,1.0,0.0
-90.5,0.7,10.0,0.42857142857142855,0.0,-3.4,-10.200000000000003,-6.799999999999997,-0.19999999999999996,-1.0,1.0,1.0,12.0,1.0,1.0
-31.1,0.7777777777777778,9.0,0.518796992481203,0.4166666666666667,6.1,4.700000000000003,-1.4000000000000057,-0.10000000000000003,-2.0,-1.0,-3.0,13.0,0.0,0.0
287.2,0.5333333333333333,15.0,0.5462184873949579,0.5233644859813084,54.4,29.900000000000006,-24.5,0.49999999999999994,0.0,-1.0,16.0,6.0,0.0,0.0
47.4,0.8181818181818182,11.0,0.6105263157894737,0.5454545454545454,2.1999999999999993,0.4000000000000057,-1.7999999999999972,0.0,4.0,0.0,-2.0,0.0,1.0,0.0
66.9,0.5,10.0,0.4878048780487805,0.5909090909090909,26.0,19.89999999999999,-6.1000000000000085,0.3,0.0,1.0,3.0,6.0,1.0,0.0
-72.2,0.7692307692307693,13.0,0.8333333333333334,0.0,-7.399999999999999,-1.0,6.400000000000006,-0.10000000000000003,0.0,0.0,-6.0,26.0,1.0,1.0
-207.7,0.2,10.0,0.36363636363636365,0.559322033898305,-32.1,-8.0,24.099999999999994,-0.4,1.0,-1.0,-9.0,13.0,0.0,0.0
162.2,0.4444444444444444,9.0,0.6923076923076923,0.5454545454545454,40.699999999999996,32.10000000000001,-8.600000000000009,0.4,1.0,1.0,8.0,4.0,1.0,0.0
126.9,0.5,12.0,0.55,0.72,18.6,14.600000000000009,-4.0,0.19999999999999996,1.0,0.0,4.0,6.0,1.0,0.0
151.7,0.7142857142857143,14.0,0.563961038961039,0.0,9.799999999999999,15.399999999999991,5.599999999999994,0.19999999999999996,0.0,-2.0,2.0,7.0,1.0,1.0
124.5,0.5384615384615384,13.0,0.6587301587301587,0.5149253731343284,-1.5999999999999996,7.0,8.600000000000009,0.10000000000000003,-1.0,3.0,5.0,13.0,0.0,0.0
220.9,0.75,12.0,0.7291666666666666,0.2,13.399999999999999,10.799999999999997,-2.5999999999999943,0.3,-1.0,0.0,10.0,17.0,1.0,0.0
-186.2,0.46153846153846156,13.0,0.5813953488372093,0.3333333333333333,-25.2,-8.299999999999997,16.89999999999999,-0.4,-1.0,0.0,-4.0,17.0,1.0,0.0
-96.5,0.8571428571428571,14.0,0.8333333333333334,0.6428571428571429,-37.1,-17.80000000000001,19.30000000000001,-0.4,-3.0,-1.0,-7.0,4.0,0.0,1.0
-93.5,0.1,10.0,0.4642857142857143,0.4,-3.8,-4.799999999999997,-1.0,0.0,4.0,-2.0,-5.0,6.0,1.0,0.0
-212.6,0.2727272727272727,11.0,0.3838383838383838,0.5,-31.4,-25.9,5.5,-0.19999999999999996,3.0,0.0,-11.0,4.0,1.0,0.0
-119.3,0.42857142857142855,14.0,0.26666666666666666,0.45454545454545453,-27.9,-18.89999999999999,9.0,-0.2,0.0,-3.0,-7.0,4.0,1.0,1.0
26.3,0.75,16.0,0.5185185185185185,0.358974358974359,5.300000000000001,-10.700000000000003,-16.0,0.0,2.0,-1.0,-2.0,13.0,0.0,0.0
-144.4,0.35714285714285715,14.0,0.6082474226804123,0.7272727272727273,-26.099999999999998,-16.9,9.199999999999989,-0.3,0.0,3.0,-7.0,0.0,1.0,0.0
-22.4,0.4,20.0,0.6363636363636364,0.5,-11.1,0.5999999999999943,11.700000000000003,-0.09999999999999998,-3.0,0.0,-6.0,4.0,1.0,1.0
184.3,0.6666666666666666,12.0,0.4230769230769231,0.5714285714285714,16.7,11.5,-5.200000000000003,0.29999999999999993,2.0,1.0,11.0,6.0,0.0,1.0
-6.0,0.42857142857142855,14.0,0.3879310344827586,0.6,-8.7,-11.799999999999997,-3.0999999999999943,0.0,0.0,7.0,-2.0,13.0,0.0,0.0
-3.5,0.15384615384615385,13.0,0.5652173913043478,0.6774193548387096,-4.5,-4.800000000000011,-0.29999999999999716,0.0,-2.0,-8.0,1.0,6.0,0.0,1.0
234.6,0.7222222222222222,18.0,0.48214285714285715,0.15384615384615385,39.9,30.800000000000004,-9.100000000000009,0.39999999999999997,-1.0,1.0,9.0,9.0,0.0,0.0
109.5,0.3333333333333333,9.0,0.352112676056338,0.5185185185185185,11.399999999999999,4.700000000000003,-6.700000000000003,0.10000000000000003,2.0,0.0,5.0,6.0,0.0,0.0
22.8,0.8461538461538461,13.0,0.7142857142857143,0.0,-0.2999999999999998,9.700000000000003,10.0,0.0,2.0,-1.0,4.0,17.0,1.0,0.0
102.6,0.5714285714285714,14.0,0.5666666666666667,0.6535433070866141,31.6,5.400000000000006,-26.200000000000003,0.5,2.0,1.0,7.0,13.0,0.0,0.0
0.2,0.5,12.0,0.5,0.5833333333333334,7.8999999999999995,3.299999999999997,-4.599999999999994,0.09999999999999998,4.0,0.0,4.0,4.0,1.0,1.0
72.4,0.5,12.0,0.5555555555555556,0.5454545454545454,22.6,10.099999999999994,-12.5,0.19999999999999996,4.0,-3.0,4.0,4.0,1.0,1.0
65.0,0.6428571428571429,14.0,0.46017699115044247,0.3472222222222222,2.6000000000000005,-6.099999999999994,-8.700000000000003,0.0,-1.0,0.0,1.0,6.0,0.0,0.0
240.9,0.45454545454545453,11.0,0.6666666666666666,0.0,42.5,20.599999999999994,-21.900000000000006,0.39999999999999997,1.0,0.0,14.0,7.0,1.0,0.0
-313.6,0.3333333333333333,15.0,0.6923076923076923,0.5,-33.6,-7.200000000000003,26.39999999999999,-0.5,-3.0,1.0,-16.0,2.0,1.0,1.0
-113.1,0.4444444444444444,18.0,0.5147058823529411,0.43478260869565216,0.20000000000000107,-8.799999999999997,-9.0,-0.2,-4.0,1.0,-9.0,13.0,1.0,0.0
-212.0,0.25,12.0,0.2727272727272727,0.4230769230769231,-28.5,-12.100000000000009,16.39999999999999,-0.3,-1.0,0.0,-12.0,6.0,0.0,1.0
-268.0,0.6363636363636364,11.0,0.8108108108108109,0.3333333333333333,-43.599999999999994,-25.900000000000006,17.700000000000003,-0.49999999999999994,-4.0,0.0,-12.0,26.0,1.0,1.0
-80.9,0.23076923076923078,13.0,0.417910447761194,0.5555555555555556,-10.3,-5.3999999999999915,4.900000000000006,-0.09999999999999998,-5.0,0.0,-2.0,13.0,1.0,0.0
-101.3,0.46153846153846156,13.0,0.5681818181818182,0.6,-5.800000000000001,-9.0,-3.200000000000003,0.0,-1.0,0.0,-3.0,17.0,1.0,0.0
-137.4,0.5454545454545454,11.0,0.391304347826087,0.4444444444444444,-14.8,-2.9000000000000057,11.900000000000006,-0.19999999999999996,-1.0,-2.0,-7.0,6.0,1.0,1.0
192.4,0.7,10.0,0.8552631578947368,0.3333333333333333,28.6,6.799999999999997,-21.799999999999997,0.5,6.0,1.0,9.0,12.0,1.0,0.0
-83.2,0.15384615384615385,13.0,0.45614035087719296,0.7307692307692307,-24.2,-18.099999999999994,6.099999999999994,-0.29999999999999993,-8.0,2.0,-8.0,6.0,1.0,0.0
79.8,0.6153846153846154,13.0,0.3561643835616438,0.2608695652173913,19.4,15.5,-3.9000000000000057,0.2,4.0,2.0,3.0,6.0,1.0,0.0
172.2,0.36363636363636365,11.0,0.6484375,0.5294117647058824,6.3999999999999995,4.099999999999994,-2.3000000000000114,-0.10000000000000003,-1.0,-1.0,7.0,13.0,0.0,0.0
-266.6,0.5555555555555556,18.0,0.6020408163265306,0.6041666666666666,-38.0,-15.5,22.5,-0.5,-4.0,1.0,-12.0,0.0,0.0,0.0
178.6,0.6,10.0,0.5454545454545454,0.4939759036144578,18.0,7.700000000000003,-10.299999999999997,0.19999999999999996,5.0,1.0,11.0,6.0,0.0,0.0
-128.2,0.6363636363636364,11.0,0.5777777777777777,0.6666666666666666,-26.599999999999998,-22.5,4.099999999999994,-0.09999999999999998,2.0,0.0,-5.0,17.0,1.0,0.0
-73.0,0.8571428571428571,14.0,0.6481481481481481,0.5182481751824818,-12.1,3.0,15.100000000000009,-0.10000000000000003,0.0,-1.0,-2.0,13.0,0.0,0.0
-69.1,0.8333333333333334,12.0,0.72,0.25,-32.7,-14.399999999999991,18.299999999999997,-0.19999999999999996,-2.0,1.0,-3.0,17.0,1.0,0.0
-26.6,0.3333333333333333,15.0,0.375,0.5714285714285714,-5.1,-2.299999999999997,2.799999999999997,0.09999999999999998,0.0,1.0,-1.0,6.0,0.0,1.0
-206.9,0.7,10.0,0.8157894736842105,0.0,-22.799999999999997,-9.799999999999997,13.0,-0.19999999999999996,3.0,0.0,-15.0,26.0,1.0,1.0
221.6,0.6666666666666666,12.0,0.6082474226804123,0.0,23.8,7.5,-16.30000000000001,0.4,5.0,0.0,9.0,0.0,1.0,0.0
160.5,0.8888888888888888,9.0,0.8441558441558441,0.0,10.399999999999999,1.6999999999999886,-8.699999999999996,0.30000000000000004,-2.0,1.0,7.0,12.0,0.0,0.0
171.9,0.2727272727272727,11.0,0.48672566371681414,0.7142857142857143,23.4,20.900000000000006,-2.5,0.19999999999999996,2.0,0.0,11.0,9.0,1.0,0.0
-190.5,0.23076923076923078,13.0,0.5229357798165137,0.7037037037037037,-29.5,-18.900000000000006,10.599999999999994,-0.39999999999999997,-1.0,0.0,-12.0,6.0,1.0,0.0
-88.5,0.2222222222222222,9.0,0.0,0.0,-18.9,-14.5,4.3999999999999915,-0.09999999999999998,0.0,1.0,-6.0,12.0,0.0,1.0
235.6,0.4166666666666667,12.0,0.38461538461538464,0.4090909090909091,38.0,17.599999999999994,-20.39999999999999,0.39999999999999997,4.0,-2.0,13.0,13.0,1.0,0.0
-54.5,0.3333333333333333,18.0,0.5652173913043478,0.7058823529411765,-0.7000000000000011,-0.9000000000000057,-0.19999999999998863,0.0,1.0,1.0,-3.0,17.0,0.0,0.0
-73.7,0.5,12.0,0.5409836065573771,0.4642857142857143,-8.099999999999998,-2.299999999999997,5.799999999999997,-0.20000000000000007,-7.0,0.0,-1.0,6.0,1.0,0.0
121.6,0.2727272727272727,11.0,0.49122807017543857,0.7272727272727273,38.1,28.400000000000006,-9.700000000000003,0.19999999999999996,5.0,1.0,3.0,9.0,1.0,0.0
-106.9,0.2727272727272727,11.0,0.35135135135135137,0.4,-13.1,-4.0,9.100000000000009,-0.09999999999999998,-4.0,-1.0,-5.0,6.0,1.0,0.0
170.8,0.7272727272727273,11.0,0.7142857142857143,0.2916666666666667,41.2,29.999999999999993,-11.200000000000003,0.39999999999999997,2.0,1.0,9.0,6.0,1.0,1.0
50.2,0.75,12.0,0.8461538461538461,0.16666666666666666,-2.299999999999997,-0.5,1.8000000000000043,0.10000000000000009,-2.0,1.0,-1.0,12.0,0.0,0.0
8.9,0.45454545454545453,11.0,0.0,0.5,12.6,8.100000000000009,-4.5,-0.09999999999999998,-2.0,1.0,-2.0,2.0,1.0,1.0
61.7,0.4117647058823529,17.0,0.4117647058823529,0.5144927536231884,16.3,6.900000000000006,-9.400000000000006,0.09999999999999998,4.0,-1.0,8.0,13.0,0.0,0.0
25.4,0.5714285714285714,14.0,0.5959595959595959,0.0,-14.200000000000001,-7.900000000000006,6.299999999999997,-0.09999999999999998,0.0,-1.0,1.0,0.0,1.0,0.0
23.5,0.23076923076923078,13.0,0.6122448979591837,0.5333333333333333,8.6,5.099999999999994,-3.5,0.20000000000000007,7.0,1.0,1.0,0.0,1.0,0.0
15.8,0.6190476190476191,21.0,1.0,0.0,15.0,12.299999999999997,-2.700000000000003,0.09999999999999998,-1.0,0.0,2.0,26.0,1.0,1.0
6.0,0.4166666666666667,12.0,0.5833333333333334,0.25,-12.100000000000001,-18.799999999999997,-6.699999999999989,0.0,1.0,0.0,2.0,0.0,1.0,1.0
69.1,0.5454545454545454,11.0,0.0,1.0,-4.299999999999999,-1.8999999999999915,2.3999999999999915,-0.09999999999999998,-6.0,2.0,4.0,26.0,1.0,1.0
75.0,0.6363636363636364,11.0,0.42857142857142855,0.16666666666666666,7.500000000000001,-1.9000000000000057,-9.399999999999991,0.0,-6.0,1.0,3.0,17.0,1.0,1.0
27.4,0.4666666666666667,15.0,0.4956521739130435,0.125,8.3,18.30000000000001,10.0,0.0,-2.0,1.0,-1.0,9.0,1.0,0.0
4.4,0.3076923076923077,13.0,0.4,0.5,0.40000000000000213,1.7000000000000028,1.2999999999999972,0.0,4.0,6.0,3.0,17.0,1.0,1.0
83.8,0.5384615384615384,13.0,0.6161616161616161,0.4,12.7,4.3999999999999915,-8.300000000000004,0.30000000000000004,5.0,7.0,1.0,0.0,1.0,0.0
43.5,0.4,15.0,0.5,0.3333333333333333,14.100000000000001,7.200000000000003,-6.899999999999999,0.20000000000000007,3.0,0.0,1.0,17.0,1.0,1.0
53.7,0.4375,16.0,0.3898305084745763,0.6190476190476191,25.9,13.800000000000011,-12.099999999999994,0.20000000000000007,8.0,0.0,1.0,13.0,0.0,0.0
-82.6,0.25,16.0,0.3670886075949367,0.6511627906976745,-8.4,-0.4000000000000057,8.0,0.10000000000000003,-2.0,0.0,1.0,13.0,0.0,0.0
65.9,0.3,10.0,0.4608695652173913,0.5517241379310345,23.799999999999997,5.8999999999999915,-17.900000000000006,0.2,4.0,0.0,1.0,6.0,0.0,0.0
104.5,0.8181818181818182,11.0,0.5737704918032787,0.42028985507246375,-2.6000000000000005,-3.5999999999999943,-1.0,0.09999999999999998,0.0,0.0,1.0,13.0,0.0,0.0
